key;sources;monoculture;inhibition score;test organism;phylogenetic distance (Tamura-Nei);strain A;strain B
P3_m118_1|P3_m163_1;P_P;0;0;Staphylococcus;0.333105201;P3_m118_1;P3_m163_1
P3_m118_1|P3_m163_1;P_P;0;0;Acinetobacter;0.333105201;P3_m118_1;P3_m163_1
P3_m152_1|S3_m194_1;P_S;0;0;Staphylococcus;0.333144852;P3_m152_1;S3_m194_1
P3_m152_1|S3_m194_1;P_S;0;0;Acinetobacter;0.333144852;P3_m152_1;S3_m194_1
P2_m46_1|P3_m123_1;P_P;0;2;Staphylococcus;0.333181927;P2_m46_1;P3_m123_1
P2_m46_1|P3_m123_1;P_P;0;0;Acinetobacter;0.333181927;P2_m46_1;P3_m123_1
P2_m45_1|P2_m48_1;P_P;0;0;Staphylococcus;0.33319901;P2_m45_1;P2_m48_1
P2_m45_1|P2_m48_1;P_P;0;0;Acinetobacter;0.33319901;P2_m45_1;P2_m48_1
P2_m64_1|P3_m113_1;P_P;0;0;Acinetobacter;0.333237913;P2_m64_1;P3_m113_1
P2_m64_1|P3_m113_1;P_P;0;0;Staphylococcus;0.333237913;P2_m64_1;P3_m113_1
P2_m80_1|P3_m117_2;P_P;0;0;Staphylococcus;0.33329124;P2_m80_1;P3_m117_2
P2_m80_1|P3_m117_2;P_P;0;0;Acinetobacter;0.33329124;P2_m80_1;P3_m117_2
P3_m127_1|S3_m212_1;P_S;0;0;Acinetobacter;0.333292982;P3_m127_1;S3_m212_1
P3_m127_1|S3_m212_1;P_S;0;0;Staphylococcus;0.333292982;P3_m127_1;S3_m212_1
P3_m117_1|P3_m181_1;P_P;0;0;Staphylococcus;0.333322969;P3_m117_1;P3_m181_1
P3_m117_1|P3_m181_1;P_P;0;0;Acinetobacter;0.333322969;P3_m117_1;P3_m181_1
P3_m118_1|S3_m191_1;P_S;0;0;Acinetobacter;0.333338719;P3_m118_1;S3_m191_1
P3_m118_1|S3_m191_1;P_S;0;0;Staphylococcus;0.333338719;P3_m118_1;S3_m191_1
P3_m117_2|P3_m181_1;P_P;0;0;Acinetobacter;0.333361851;P3_m117_2;P3_m181_1
P3_m117_2|P3_m181_1;P_P;0;0;Staphylococcus;0.333361851;P3_m117_2;P3_m181_1
P2_m45_1|P2_m83_1;P_P;0;0;Acinetobacter;0.333370762;P2_m45_1;P2_m83_1
P2_m46_1|S2_m59_1;P_S;0;0;Staphylococcus;0.333416097;P2_m46_1;S2_m59_1
P2_m46_1|S2_m59_1;P_S;0;0;Acinetobacter;0.333416097;P2_m46_1;S2_m59_1
P2_m120_1|P2_m66_1;P_P;0;0;Acinetobacter;0.333436726;P2_m120_1;P2_m66_1
P2_m120_1|P2_m66_1;P_P;0;0;Staphylococcus;0.333436726;P2_m120_1;P2_m66_1
P2_m120_1|P2_m69_1;P_P;0;0;Acinetobacter;0.333436726;P2_m120_1;P2_m69_1
P2_m120_1|P2_m69_1;P_P;0;0;Staphylococcus;0.333436726;P2_m120_1;P2_m69_1
P2_m120_1|S2_m54_1;P_S;0;0;Staphylococcus;0.333443485;P2_m120_1;S2_m54_1
P2_m120_1|S2_m54_1;P_S;0;0;Acinetobacter;0.333443485;P2_m120_1;S2_m54_1
P3_m118_1|S3_m208_1;P_S;1;0;Acinetobacter;0.333451397;P3_m118_1;S3_m208_1
P3_m118_1|S3_m208_1;P_S;1;2;Staphylococcus;0.333451397;P3_m118_1;S3_m208_1
P2_m120_1|S2_m55_1;P_S;0;0;Staphylococcus;0.333481213;P2_m120_1;S2_m55_1
P2_m120_1|S2_m125_1;P_S;0;0;Staphylococcus;0.333489426;P2_m120_1;S2_m125_1
P2_m120_1|S2_m125_1;P_S;0;0;Acinetobacter;0.333489426;P2_m120_1;S2_m125_1
P3_m104_1|P3_m127_1;P_P;0;0;Staphylococcus;0.333524302;P3_m104_1;P3_m127_1
P3_m104_1|P3_m127_1;P_P;0;0;Acinetobacter;0.333524302;P3_m104_1;P3_m127_1
P2_m46_1|S2_m53_1;P_S;0;0;Acinetobacter;0.333546791;P2_m46_1;S2_m53_1
P2_m46_1|S2_m53_1;P_S;0;0;Staphylococcus;0.333546791;P2_m46_1;S2_m53_1
P2_m88_1|P3_m119_1;P_P;0;0;Staphylococcus;0.333546912;P2_m88_1;P3_m119_1
P2_m64_1|S3_m200_1;P_S;0;0;Acinetobacter;0.333551835;P2_m64_1;S3_m200_1
P2_m64_1|S3_m200_1;P_S;0;0;Staphylococcus;0.333551835;P2_m64_1;S3_m200_1
P2_m64_1|P2_m70_1;P_P;0;0;Staphylococcus;0.333645254;P2_m64_1;P2_m70_1
P2_m64_1|P2_m70_1;P_P;0;0;Acinetobacter;0.333645254;P2_m64_1;P2_m70_1
P2_m120_1|P2_m22_1;P_P;0;0;Acinetobacter;0.333771603;P2_m120_1;P2_m22_1
P2_m120_1|P2_m22_1;P_P;0;0;Staphylococcus;0.333771603;P2_m120_1;P2_m22_1
P2_m47_2|P3_m166_1;P_P;1;0;Acinetobacter;0.33380642;P2_m47_2;P3_m166_1
P2_m47_2|P3_m166_1;P_P;1;0;Staphylococcus;0.33380642;P2_m47_2;P3_m166_1
P2_m47_3|P3_m166_1;P_P;1;2;Staphylococcus;0.33380642;P2_m47_3;P3_m166_1
P2_m47_3|P3_m166_1;P_P;1;0;Acinetobacter;0.33380642;P2_m47_3;P3_m166_1
P3_m118_1|S3_m226_1;P_S;0;0;Acinetobacter;0.334004172;P3_m118_1;S3_m226_1
P3_m118_1|S3_m226_1;P_S;0;0;Staphylococcus;0.334004172;P3_m118_1;S3_m226_1
P3_m118_1|S3_m192_1;P_S;0;0;Acinetobacter;0.334004172;P3_m118_1;S3_m192_1
P3_m117_1|P3_m122_1;P_P;1;1;Acinetobacter;0.334021987;P3_m117_1;P3_m122_1
P3_m117_1|P3_m122_1;P_P;1;0;Staphylococcus;0.334021987;P3_m117_1;P3_m122_1
P3_m117_2|S3_m135_1;P_S;0;0;Staphylococcus;0.334146095;P3_m117_2;S3_m135_1
P3_m117_2|S3_m135_1;P_S;0;0;Acinetobacter;0.334146095;P3_m117_2;S3_m135_1
P2_m64_1|P3_m179_1;P_P;0;0;Staphylococcus;0.334266544;P2_m64_1;P3_m179_1
P2_m64_1|P3_m179_1;P_P;0;0;Acinetobacter;0.334266544;P2_m64_1;P3_m179_1
P3_m118_2|S3_m135_1;P_S;0;0;Acinetobacter;0.334312763;P3_m118_2;S3_m135_1
P3_m118_2|S3_m135_1;P_S;0;0;Staphylococcus;0.334312763;P3_m118_2;S3_m135_1
P2_m33_1|P3_m152_1;P_P;0;0;Staphylococcus;0.334358665;P2_m33_1;P3_m152_1
P2_m33_1|P3_m152_1;P_P;0;0;Acinetobacter;0.334358665;P2_m33_1;P3_m152_1
P2_m45_1|P3_m113_1;P_P;0;0;Staphylococcus;0.334411917;P2_m45_1;P3_m113_1
P2_m45_1|P3_m113_1;P_P;0;0;Acinetobacter;0.334411917;P2_m45_1;P3_m113_1
P2_m64_1|P2_m80_1;P_P;0;0;Acinetobacter;0.334434389;P2_m64_1;P2_m80_1
P2_m64_1|P2_m80_1;P_P;0;0;Staphylococcus;0.334434389;P2_m64_1;P2_m80_1
P3_m118_2|P3_m173_1;P_P;0;0;Acinetobacter;0.334540035;P3_m118_2;P3_m173_1
P3_m118_2|P3_m173_1;P_P;0;0;Staphylococcus;0.334540035;P3_m118_2;P3_m173_1
P2_m66_1|P3_m118_1;P_P;0;0;Staphylococcus;0.334591278;P2_m66_1;P3_m118_1
P2_m66_1|P3_m118_1;P_P;0;0;Acinetobacter;0.334591278;P2_m66_1;P3_m118_1
P2_m69_1|P3_m118_1;P_P;0;0;Staphylococcus;0.334591278;P2_m69_1;P3_m118_1
P2_m69_1|P3_m118_1;P_P;0;0;Acinetobacter;0.334591278;P2_m69_1;P3_m118_1
P3_m118_1|P3_m177_1;P_P;0;0;Acinetobacter;0.334595373;P3_m118_1;P3_m177_1
P3_m118_1|P3_m177_1;P_P;0;0;Staphylococcus;0.334595373;P3_m118_1;P3_m177_1
P3_m118_1|S2_m54_1;P_S;0;0;Staphylococcus;0.334597478;P3_m118_1;S2_m54_1
P3_m118_1|S2_m54_1;P_S;0;0;Acinetobacter;0.334597478;P3_m118_1;S2_m54_1
P2_m84_1|S3_m131_1;P_S;0;1;Staphylococcus;0.334617499;P2_m84_1;S3_m131_1
P2_m46_1|S3_m146_1;P_S;0;0;Acinetobacter;0.334705649;P2_m46_1;S3_m146_1
P2_m46_1|S3_m146_1;P_S;0;0;Staphylococcus;0.334705649;P2_m46_1;S3_m146_1
P2_m46_1|S3_m131_1;P_S;0;0;Acinetobacter;0.334709586;P2_m46_1;S3_m131_1
P2_m46_1|S3_m131_1;P_S;0;0;Staphylococcus;0.334709586;P2_m46_1;S3_m131_1
P3_m127_1|P3_m177_1;P_P;0;0;Acinetobacter;0.334734027;P3_m127_1;P3_m177_1
P3_m127_1|P3_m177_1;P_P;0;0;Staphylococcus;0.334734027;P3_m127_1;P3_m177_1
P2_m39_1|P3_m176_1;P_P;0;0;Acinetobacter;0.334758517;P2_m39_1;P3_m176_1
P2_m39_1|P3_m176_1;P_P;0;0;Staphylococcus;0.334758517;P2_m39_1;P3_m176_1
P2_m64_1|P3_m114_1;P_P;0;0;Staphylococcus;0.334816705;P2_m64_1;P3_m114_1
P2_m64_1|P3_m114_1;P_P;0;0;Acinetobacter;0.334816705;P2_m64_1;P3_m114_1
P3_m117_1|S3_m195_1;P_S;0;0;Staphylococcus;0.334876558;P3_m117_1;S3_m195_1
P2_m22_1|P3_m118_1;P_P;0;0;Acinetobacter;0.334958074;P2_m22_1;P3_m118_1
P2_m22_1|P3_m118_1;P_P;0;0;Staphylococcus;0.334958074;P2_m22_1;P3_m118_1
P3_m145_1|S3_m202_1;P_S;1;0;Staphylococcus;0.334986342;P3_m145_1;S3_m202_1
P3_m145_1|S3_m202_1;P_S;1;0;Acinetobacter;0.334986342;P3_m145_1;S3_m202_1
S3_m202_1|S3_m210_1;S_S;1;0;Acinetobacter;0.334986342;S3_m202_1;S3_m210_1
S3_m202_1|S3_m210_1;S_S;1;0;Staphylococcus;0.334986342;S3_m202_1;S3_m210_1
P3_m114_1|P3_m152_1;P_P;0;0;Acinetobacter;0.334998942;P3_m114_1;P3_m152_1
P3_m114_1|P3_m152_1;P_P;0;0;Staphylococcus;0.334998942;P3_m114_1;P3_m152_1
P3_m118_1|P3_m182_1;P_P;1;0;Acinetobacter;0.335025662;P3_m118_1;P3_m182_1
P3_m118_1|P3_m182_1;P_P;1;2;Staphylococcus;0.335025662;P3_m118_1;P3_m182_1
P2_m16_1|P3_m118_1;P_P;0;0;Staphylococcus;0.33503207;P2_m16_1;P3_m118_1
P2_m16_1|P3_m118_1;P_P;0;0;Acinetobacter;0.33503207;P2_m16_1;P3_m118_1
P3_m118_1|P3_m145_1;P_P;0;0;Acinetobacter;0.335119217;P3_m118_1;P3_m145_1
P3_m118_1|P3_m145_1;P_P;0;0;Staphylococcus;0.335119217;P3_m118_1;P3_m145_1
P3_m118_1|S3_m210_1;P_S;0;0;Staphylococcus;0.335119217;P3_m118_1;S3_m210_1
P3_m118_1|S3_m210_1;P_S;0;0;Acinetobacter;0.335119217;P3_m118_1;S3_m210_1
P2_m77_1|P3_m118_1;P_P;0;0;Acinetobacter;0.335125591;P2_m77_1;P3_m118_1
P2_m77_1|P3_m118_1;P_P;0;0;Staphylococcus;0.335125591;P2_m77_1;P3_m118_1
P3_m123_1|P3_m152_1;P_P;0;0;Acinetobacter;0.335196754;P3_m123_1;P3_m152_1
P3_m123_1|P3_m152_1;P_P;0;1;Staphylococcus;0.335196754;P3_m123_1;P3_m152_1
P2_m70_1|P3_m117_1;P_P;0;0;Acinetobacter;0.33520595;P2_m70_1;P3_m117_1
P2_m70_1|P3_m117_1;P_P;0;0;Staphylococcus;0.33520595;P2_m70_1;P3_m117_1
P2_m80_1|P3_m118_2;P_P;0;0;Staphylococcus;0.335231678;P2_m80_1;P3_m118_2
P2_m80_1|P3_m118_2;P_P;0;0;Acinetobacter;0.335231678;P2_m80_1;P3_m118_2
P2_m120_1|P3_m114_1;P_P;0;0;Staphylococcus;0.335270926;P2_m120_1;P3_m114_1
P2_m120_1|P3_m114_1;P_P;0;0;Acinetobacter;0.335270926;P2_m120_1;P3_m114_1
P2_m64_1|S3_m135_1;P_S;0;0;Acinetobacter;0.33530419;P2_m64_1;S3_m135_1
P2_m64_1|S3_m135_1;P_S;0;0;Staphylococcus;0.33530419;P2_m64_1;S3_m135_1
P2_m20_1|P2_m84_1;P_P;0;0;Staphylococcus;0.335356144;P2_m20_1;P2_m84_1
P3_m152_1|S3_m197_2;P_S;0;0;Acinetobacter;0.335418868;P3_m152_1;S3_m197_2
P3_m152_1|S3_m197_2;P_S;0;0;Staphylococcus;0.335418868;P3_m152_1;S3_m197_2
P2_m120_1|P3_m179_1;P_P;0;0;Staphylococcus;0.335490372;P2_m120_1;P3_m179_1
P2_m120_1|P3_m179_1;P_P;0;0;Acinetobacter;0.335490372;P2_m120_1;P3_m179_1
P3_m116_1|P3_m118_2;P_P;0;0;Acinetobacter;0.335507997;P3_m116_1;P3_m118_2
P3_m116_1|P3_m118_2;P_P;0;0;Staphylococcus;0.335507997;P3_m116_1;P3_m118_2
P2_m46_1|S3_m130_1;P_S;0;0;Staphylococcus;0.33551604;P2_m46_1;S3_m130_1
P2_m46_1|S3_m130_1;P_S;0;0;Acinetobacter;0.33551604;P2_m46_1;S3_m130_1
P3_m118_1|P3_m179_1;P_P;0;0;Staphylococcus;0.335606086;P3_m118_1;P3_m179_1
P3_m118_1|P3_m179_1;P_P;0;0;Acinetobacter;0.335606086;P3_m118_1;P3_m179_1
P3_m152_1|S3_m208_1;P_S;1;2;Staphylococcus;0.3356702;P3_m152_1;S3_m208_1
P3_m152_1|S3_m208_1;P_S;1;0;Acinetobacter;0.3356702;P3_m152_1;S3_m208_1
P2_m84_1|S3_m194_1;P_S;0;0;Staphylococcus;0.335711731;P2_m84_1;S3_m194_1
P1_m218_1|P2_m84_1;P_P;0;0;Acinetobacter;0.335723465;P1_m218_1;P2_m84_1
P1_m218_1|P2_m84_1;P_P;0;0;Staphylococcus;0.335723465;P1_m218_1;P2_m84_1
P3_m118_1|S3_m193_1;P_S;0;0;Staphylococcus;0.335725692;P3_m118_1;S3_m193_1
P3_m118_1|S3_m193_1;P_S;0;0;Acinetobacter;0.335725692;P3_m118_1;S3_m193_1
P2_m120_1|P3_m182_1;P_P;1;0;Acinetobacter;0.335739058;P2_m120_1;P3_m182_1
P2_m120_1|P3_m182_1;P_P;1;2;Staphylococcus;0.335739058;P2_m120_1;P3_m182_1
P2_m84_1|S3_m146_1;P_S;0;1;Staphylococcus;0.335802097;P2_m84_1;S3_m146_1
P2_m46_1|S3_m197_2;P_S;0;0;Staphylococcus;0.335826061;P2_m46_1;S3_m197_2
P2_m46_1|S3_m197_2;P_S;0;0;Acinetobacter;0.335826061;P2_m46_1;S3_m197_2
P3_m118_2|S3_m190_1;P_S;0;0;Acinetobacter;0.335833474;P3_m118_2;S3_m190_1
P3_m118_2|S3_m190_1;P_S;0;0;Staphylococcus;0.335833474;P3_m118_2;S3_m190_1
P2_m120_1|P3_m184_1;P_P;0;0;Acinetobacter;0.335904356;P2_m120_1;P3_m184_1
P2_m120_1|P3_m184_1;P_P;0;0;Staphylococcus;0.335904356;P2_m120_1;P3_m184_1
P3_m119_1|P3_m181_1;P_P;0;0;Staphylococcus;0.33591239;P3_m119_1;P3_m181_1
P3_m119_1|P3_m181_1;P_P;0;0;Acinetobacter;0.33591239;P3_m119_1;P3_m181_1
P2_m80_1|P3_m117_1;P_P;0;0;Acinetobacter;0.335932331;P2_m80_1;P3_m117_1
P2_m80_1|P3_m117_1;P_P;0;0;Staphylococcus;0.335932331;P2_m80_1;P3_m117_1
P2_m46_1|S3_m193_1;P_S;0;0;Acinetobacter;0.335953747;P2_m46_1;S3_m193_1
P2_m46_1|S3_m193_1;P_S;0;0;Staphylococcus;0.335953747;P2_m46_1;S3_m193_1
P3_m119_1|S2_m12_1;P_S;0;0;Staphylococcus;0.335980729;P3_m119_1;S2_m12_1
P2_m80_1|P3_m152_1;P_P;0;0;Staphylococcus;0.335989885;P2_m80_1;P3_m152_1
P2_m80_1|P3_m152_1;P_P;0;0;Acinetobacter;0.335989885;P2_m80_1;P3_m152_1
P2_m45_1|S3_m195_1;P_S;0;0;Staphylococcus;0.336000931;P2_m45_1;S3_m195_1
P3_m117_2|P3_m177_1;P_P;0;0;Staphylococcus;0.336098493;P3_m117_2;P3_m177_1
P3_m117_2|P3_m177_1;P_P;0;0;Acinetobacter;0.336098493;P3_m117_2;P3_m177_1
P2_m35_1|P3_m118_1;P_P;0;0;Staphylococcus;0.336154017;P2_m35_1;P3_m118_1
P2_m120_1|P3_m104_1;P_P;0;0;Staphylococcus;0.336172123;P2_m120_1;P3_m104_1
P2_m120_1|P3_m104_1;P_P;0;0;Acinetobacter;0.336172123;P2_m120_1;P3_m104_1
P2_m16_1|P2_m17_1;P_P;0;0;Staphylococcus;0.336200827;P2_m16_1;P2_m17_1
P2_m16_1|P2_m17_1;P_P;0;0;Acinetobacter;0.336200827;P2_m16_1;P2_m17_1
P2_m64_1|S2_m125_1;P_S;0;0;Staphylococcus;0.336322984;P2_m64_1;S2_m125_1
P2_m64_1|S2_m125_1;P_S;0;0;Acinetobacter;0.336322984;P2_m64_1;S2_m125_1
P2_m47_2|P3_m117_2;P_P;0;0;Staphylococcus;0.336346092;P2_m47_2;P3_m117_2
P2_m47_2|P3_m117_2;P_P;0;0;Acinetobacter;0.336346092;P2_m47_2;P3_m117_2
P2_m47_3|P3_m117_2;P_P;0;0;Acinetobacter;0.336346092;P2_m47_3;P3_m117_2
P2_m47_3|P3_m117_2;P_P;0;0;Staphylococcus;0.336346092;P2_m47_3;P3_m117_2
P2_m47_2|P3_m117_1;P_P;0;0;Acinetobacter;0.336355473;P2_m47_2;P3_m117_1
P2_m47_2|P3_m117_1;P_P;0;0;Staphylococcus;0.336355473;P2_m47_2;P3_m117_1
P2_m47_3|P3_m117_1;P_P;0;0;Staphylococcus;0.336355473;P2_m47_3;P3_m117_1
P2_m47_3|P3_m117_1;P_P;0;0;Acinetobacter;0.336355473;P2_m47_3;P3_m117_1
P2_m38_1|P3_m127_1;P_P;0;0;Staphylococcus;0.336404616;P2_m38_1;P3_m127_1
P2_m33_1|P3_m118_1;P_P;0;0;Staphylococcus;0.336428057;P2_m33_1;P3_m118_1
P2_m33_1|P3_m118_1;P_P;0;0;Acinetobacter;0.336428057;P2_m33_1;P3_m118_1
P3_m117_2|P3_m182_1;P_P;1;2;Staphylococcus;0.336524669;P3_m117_2;P3_m182_1
P3_m117_2|P3_m182_1;P_P;1;0;Acinetobacter;0.336524669;P3_m117_2;P3_m182_1
P3_m117_2|S3_m197_2;P_S;0;0;Staphylococcus;0.336525708;P3_m117_2;S3_m197_2
P3_m117_2|S3_m197_2;P_S;0;0;Acinetobacter;0.336525708;P3_m117_2;S3_m197_2
P3_m117_1|S3_m197_2;P_S;0;0;Acinetobacter;0.336526012;P3_m117_1;S3_m197_2
P3_m117_1|S3_m197_2;P_S;0;0;Staphylococcus;0.336526012;P3_m117_1;S3_m197_2
P2_m120_1|S3_m121_1;P_S;0;0;Staphylococcus;0.336577978;P2_m120_1;S3_m121_1
P2_m120_1|S3_m121_1;P_S;0;0;Acinetobacter;0.336577978;P2_m120_1;S3_m121_1
P3_m117_1|S3_m191_1;P_S;0;0;Staphylococcus;0.336620313;P3_m117_1;S3_m191_1
P3_m117_1|S3_m191_1;P_S;0;0;Acinetobacter;0.336620313;P3_m117_1;S3_m191_1
P2_m46_1|P2_m83_1;P_P;0;0;Staphylococcus;0.336649695;P2_m46_1;P2_m83_1
P2_m46_1|P2_m83_1;P_P;0;0;Acinetobacter;0.336649695;P2_m46_1;P2_m83_1
P2_m120_1|P2_m72_1;P_P;0;0;Staphylococcus;0.336692503;P2_m120_1;P2_m72_1
P2_m120_1|P2_m72_1;P_P;0;0;Acinetobacter;0.336692503;P2_m120_1;P2_m72_1
P2_m47_2|P3_m127_1;P_P;0;0;Staphylococcus;0.336701986;P2_m47_2;P3_m127_1
P2_m47_2|P3_m127_1;P_P;0;0;Acinetobacter;0.336701986;P2_m47_2;P3_m127_1
P2_m47_3|P3_m127_1;P_P;0;0;Staphylococcus;0.336701986;P2_m47_3;P3_m127_1
P2_m47_3|P3_m127_1;P_P;0;0;Acinetobacter;0.336701986;P2_m47_3;P3_m127_1
P2_m66_1|P3_m117_2;P_P;0;0;Acinetobacter;0.336725266;P2_m66_1;P3_m117_2
P2_m66_1|P3_m117_2;P_P;0;0;Staphylococcus;0.336725266;P2_m66_1;P3_m117_2
P2_m69_1|P3_m117_2;P_P;0;0;Staphylococcus;0.336725266;P2_m69_1;P3_m117_2
P2_m69_1|P3_m117_2;P_P;0;0;Acinetobacter;0.336725266;P2_m69_1;P3_m117_2
P3_m117_2|S2_m54_1;P_S;0;0;Staphylococcus;0.336731132;P3_m117_2;S2_m54_1
P3_m117_2|S2_m54_1;P_S;0;0;Acinetobacter;0.336731132;P3_m117_2;S2_m54_1
P2_m120_1|P2_m16_1;P_P;0;0;Acinetobacter;0.336742689;P2_m120_1;P2_m16_1
P2_m120_1|P2_m16_1;P_P;0;0;Staphylococcus;0.336742689;P2_m120_1;P2_m16_1
P2_m64_1|P3_m102_1;P_P;0;0;Staphylococcus;0.336767664;P2_m64_1;P3_m102_1
P2_m64_1|P3_m102_1;P_P;0;0;Acinetobacter;0.336767664;P2_m64_1;P3_m102_1
P3_m119_1|P3_m122_1;P_P;1;1;Acinetobacter;0.336770063;P3_m119_1;P3_m122_1
P3_m117_1|S3_m212_1;P_S;0;0;Acinetobacter;0.336788006;P3_m117_1;S3_m212_1
P3_m117_1|S3_m212_1;P_S;0;0;Staphylococcus;0.336788006;P3_m117_1;S3_m212_1
P3_m152_1|S3_m135_1;P_S;0;0;Staphylococcus;0.336812286;P3_m152_1;S3_m135_1
P3_m152_1|S3_m135_1;P_S;0;0;Acinetobacter;0.336812286;P3_m152_1;S3_m135_1
P2_m17_1|P2_m19_1;P_P;0;0;Staphylococcus;0.336818783;P2_m17_1;P2_m19_1
P2_m17_1|P2_m19_1;P_P;0;0;Acinetobacter;0.336818783;P2_m17_1;P2_m19_1
P3_m117_1|S3_m135_1;P_S;0;0;Staphylococcus;0.336879375;P3_m117_1;S3_m135_1
P3_m117_1|S3_m135_1;P_S;0;0;Acinetobacter;0.336879375;P3_m117_1;S3_m135_1
P3_m117_2|P3_m179_1;P_P;0;0;Acinetobacter;0.336954723;P3_m117_2;P3_m179_1
P3_m117_2|P3_m179_1;P_P;0;0;Staphylococcus;0.336954723;P3_m117_2;P3_m179_1
P3_m152_1|P3_m184_1;P_P;0;0;Acinetobacter;0.336963463;P3_m152_1;P3_m184_1
P3_m152_1|P3_m184_1;P_P;0;0;Staphylococcus;0.336963463;P3_m152_1;P3_m184_1
P2_m45_1|S3_m215_2;P_S;0;0;Acinetobacter;0.336993536;P2_m45_1;S3_m215_2
P2_m45_1|S3_m215_2;P_S;0;0;Staphylococcus;0.336993536;P2_m45_1;S3_m215_2
P3_m118_2|P3_m172_1;P_P;0;0;Staphylococcus;0.337036773;P3_m118_2;P3_m172_1
P3_m118_2|P3_m172_1;P_P;0;0;Acinetobacter;0.337036773;P3_m118_2;P3_m172_1
P3_m118_2|P3_m174_1;P_P;0;0;Staphylococcus;0.337036773;P3_m118_2;P3_m174_1
P3_m118_2|P3_m174_1;P_P;0;0;Acinetobacter;0.337036773;P3_m118_2;P3_m174_1
P2_m64_1|S3_m121_1;P_S;0;0;Staphylococcus;0.337041134;P2_m64_1;S3_m121_1
P2_m64_1|S3_m121_1;P_S;0;0;Acinetobacter;0.337041134;P2_m64_1;S3_m121_1
P3_m102_1|P3_m152_1;P_P;0;0;Staphylococcus;0.337051517;P3_m102_1;P3_m152_1
P3_m102_1|P3_m152_1;P_P;0;0;Acinetobacter;0.337051517;P3_m102_1;P3_m152_1
P2_m64_1|P2_m83_1;P_P;0;0;Staphylococcus;0.337055986;P2_m64_1;P2_m83_1
P2_m64_1|P2_m83_1;P_P;0;0;Acinetobacter;0.337055986;P2_m64_1;P2_m83_1
P2_m45_1|S2_m59_1;P_S;0;0;Acinetobacter;0.337063463;P2_m45_1;S2_m59_1
P2_m45_1|S2_m59_1;P_S;0;0;Staphylococcus;0.337063463;P2_m45_1;S2_m59_1
P2_m84_1|P3_m123_1;P_P;0;1;Staphylococcus;0.337090571;P2_m84_1;P3_m123_1
P2_m120_1|P2_m47_2;P_P;0;0;Acinetobacter;0.337144232;P2_m120_1;P2_m47_2
P2_m120_1|P2_m47_2;P_P;0;0;Staphylococcus;0.337144232;P2_m120_1;P2_m47_2
P2_m120_1|P2_m47_3;P_P;0;0;Acinetobacter;0.337144232;P2_m120_1;P2_m47_3
P2_m120_1|P2_m47_3;P_P;0;0;Staphylococcus;0.337144232;P2_m120_1;P2_m47_3
P2_m64_1|P3_m173_1;P_P;0;0;Acinetobacter;0.33721687;P2_m64_1;P3_m173_1
P2_m64_1|P3_m173_1;P_P;0;0;Staphylococcus;0.33721687;P2_m64_1;P3_m173_1
P3_m113_1|P3_m118_1;P_P;0;0;Acinetobacter;0.33726582;P3_m113_1;P3_m118_1
P3_m113_1|P3_m118_1;P_P;0;0;Staphylococcus;0.33726582;P3_m113_1;P3_m118_1
P3_m127_1|P3_m181_1;P_P;0;0;Staphylococcus;0.337277271;P3_m127_1;P3_m181_1
P3_m127_1|P3_m181_1;P_P;0;0;Acinetobacter;0.337277271;P3_m127_1;P3_m181_1
P2_m77_1|P3_m152_1;P_P;0;0;Acinetobacter;0.337356643;P2_m77_1;P3_m152_1
P2_m77_1|P3_m152_1;P_P;0;0;Staphylococcus;0.337356643;P2_m77_1;P3_m152_1
P3_m117_1|P3_m177_1;P_P;0;0;Staphylococcus;0.337463056;P3_m117_1;P3_m177_1
P3_m117_1|P3_m177_1;P_P;0;0;Acinetobacter;0.337463056;P3_m117_1;P3_m177_1
P3_m104_1|P3_m152_1;P_P;0;0;Acinetobacter;0.337570124;P3_m104_1;P3_m152_1
P3_m104_1|P3_m152_1;P_P;0;0;Staphylococcus;0.337570124;P3_m104_1;P3_m152_1
P2_m45_1|S2_m56_1;P_S;0;0;Staphylococcus;0.337595452;P2_m45_1;S2_m56_1
P2_m45_1|S2_m56_1;P_S;0;0;Acinetobacter;0.337595452;P2_m45_1;S2_m56_1
P2_m120_1|P2_m83_1;P_P;0;0;Acinetobacter;0.337617938;P2_m120_1;P2_m83_1
P2_m120_1|P2_m83_1;P_P;0;0;Staphylococcus;0.337617938;P2_m120_1;P2_m83_1
P2_m64_1|P3_m104_1;P_P;0;0;Acinetobacter;0.337630324;P2_m64_1;P3_m104_1
P2_m64_1|P3_m104_1;P_P;0;0;Staphylococcus;0.337630324;P2_m64_1;P3_m104_1
P2_m47_2|P2_m64_1;P_P;0;0;Staphylococcus;0.337694189;P2_m47_2;P2_m64_1
P2_m47_2|P2_m64_1;P_P;0;0;Acinetobacter;0.337694189;P2_m47_2;P2_m64_1
P2_m47_3|P2_m64_1;P_P;0;0;Staphylococcus;0.337694189;P2_m47_3;P2_m64_1
P2_m47_3|P2_m64_1;P_P;0;0;Acinetobacter;0.337694189;P2_m47_3;P2_m64_1
S3_m202_1|S3_m215_2;S_S;1;0;Acinetobacter;0.337715951;S3_m202_1;S3_m215_2
S3_m202_1|S3_m215_2;S_S;1;2;Staphylococcus;0.337715951;S3_m202_1;S3_m215_2
P2_m46_1|P2_m47_2;P_P;0;0;Staphylococcus;0.337773387;P2_m46_1;P2_m47_2
